0.000000000000000e+000	0.000000e+000
1.000000000000000e-009	6.000000e+001
2.000000000000000e-005	6.000000e+001
1.107164414778520e-004	6.000000e+001
2.014328829557040e-004	6.000000e+001
2.921493244335559e-004	6.000000e+001
3.828657659114079e-004	6.000000e+001
4.735822073892599e-004	6.000000e+001
5.642986488671119e-004	6.000000e+001
6.550150903449636e-004	6.000000e+001
1.290650918803656e-003	6.000000e+001
2.290650918803656e-003	6.000000e+001
3.290650918803656e-003	6.000000e+001
4.290650918803656e-003	6.000000e+001
5.290650918803657e-003	6.000000e+001
6.290650918803657e-003	6.000000e+001
7.290650918803657e-003	6.000000e+001
8.290650918803657e-003	6.000000e+001
9.290650918803656e-003	6.000000e+001
1.029065091880366e-002	6.000000e+001
1.129065091880366e-002	6.000000e+001
1.229065091880366e-002	6.000000e+001
1.329065091880366e-002	6.000000e+001
1.429065091880366e-002	6.000000e+001
1.529065091880366e-002	6.000000e+001
1.629065091880366e-002	6.000000e+001
1.729065091880366e-002	6.000000e+001
1.829065091880366e-002	6.000000e+001
1.929065091880367e-002	6.000000e+001
2.129065091880367e-002	6.000000e+001
2.329065091880367e-002	6.000000e+001
2.529065091880367e-002	6.000000e+001
2.729065091880367e-002	6.000000e+001
3.029065091880367e-002	6.000000e+001
3.329065091880368e-002	6.000000e+001
3.629065091880368e-002	6.000000e+001
3.929065091880368e-002	6.000000e+001
4.829065091880369e-002	6.000000e+001
5.729065091880371e-002	6.000000e+001
6.629065091880372e-002	6.000000e+001
7.529065091880373e-002	6.000000e+001
8.429065091880374e-002	6.000000e+001
9.329065091880376e-002	6.000000e+001
1.022906509188037e-001	6.000000e+001
1.160049366330895e-001	6.000000e+001
1.297192223473752e-001	6.000000e+001
1.434335080616609e-001	6.000000e+001
1.571477937759467e-001	6.000000e+001
1.708620794902324e-001	6.000000e+001
1.845763652045181e-001	6.000000e+001
1.982906509188038e-001	6.000000e+001
1.992906509188038e-001	6.000000e+001
2.002906509188038e-001	6.000000e+001
2.012906509188038e-001	6.000000e+001
2.278620794902324e-001	6.000000e+001
2.544335080616610e-001	6.000000e+001
2.810049366330896e-001	6.000000e+001
3.075763652045183e-001	6.000000e+001
3.341477937759468e-001	6.000000e+001
3.607192223473754e-001	6.000000e+001
3.872906509188040e-001	6.000000e+001
3.982906509188040e-001	6.000000e+001
3.992906509188040e-001	5.892857e+001
4.002906509188040e-001	5.678571e+001
4.012906509188040e-001	5.571429e+001
4.294335080616612e-001	5.571429e+001
4.575763652045184e-001	5.571429e+001
4.857192223473755e-001	5.571429e+001
5.138620794902327e-001	5.571429e+001
5.420049366330899e-001	5.571429e+001
5.701477937759470e-001	5.571429e+001
5.982906509188042e-001	5.571429e+001
5.992906509188042e-001	5.571429e+001
6.002906509188042e-001	5.571429e+001
6.012906509188042e-001	5.571429e+001
6.294335080616613e-001	5.571429e+001
6.575763652045186e-001	5.571429e+001
6.857192223473757e-001	5.571429e+001
7.138620794902328e-001	5.571429e+001
7.420049366330901e-001	5.571429e+001
7.701477937759472e-001	5.571429e+001
7.982906509188044e-001	5.571429e+001
7.992906509188044e-001	5.525510e+001
8.002906509188044e-001	5.433673e+001
8.012906509188044e-001	5.387755e+001
8.254335080616615e-001	5.387755e+001
8.495763652045187e-001	5.387755e+001
8.737192223473759e-001	5.387755e+001
8.978620794902330e-001	5.387755e+001
9.220049366330902e-001	5.387755e+001
9.461477937759474e-001	5.387755e+001
9.702906509188045e-001	5.387755e+001
9.712906509188045e-001	5.387755e+001
9.982906509188045e-001	5.387755e+001
9.992906509188045e-001	5.387755e+001
1.000290650918805e+000	5.387755e+001
1.001290650918804e+000	5.387755e+001
1.029433508061659e+000	5.387755e+001
1.057576365204513e+000	5.387755e+001
1.085719222347367e+000	5.387755e+001
1.113862079490221e+000	5.387755e+001
1.142004936633075e+000	5.387755e+001
1.170147793775929e+000	5.387755e+001
1.198290650918783e+000	5.387755e+001
1.199290650918783e+000	5.225219e+001
1.200290650918783e+000	4.900146e+001
1.201290650918782e+000	4.737609e+001
1.229433508061637e+000	4.737609e+001
1.257576365204491e+000	4.737609e+001
1.285719222347345e+000	4.737609e+001
1.313862079490199e+000	4.737609e+001
1.342004936633053e+000	4.737609e+001
1.370147793775907e+000	4.737609e+001
1.398290650918761e+000	4.737609e+001
1.399290650918761e+000	4.737609e+001
1.400290650918761e+000	4.737609e+001
1.401290650918760e+000	4.737609e+001
1.598290650918739e+000	4.737609e+001
1.599290650918739e+000	4.535298e+001
1.600290650918739e+000	4.130675e+001
1.601290650918738e+000	3.928363e+001
1.798290650918717e+000	3.928363e+001
1.799290650918717e+000	3.928363e+001
1.800290650918716e+000	3.928363e+001
1.801290650918716e+000	3.928363e+001
1.995290650918695e+000	3.928363e+001
1.998290650918695e+000	3.928363e+001
1.999290650918695e+000	3.856236e+001
2.000290650918695e+000	3.711980e+001
2.001290650918695e+000	3.639853e+001
2.198290650918673e+000	3.639853e+001
2.199290650918673e+000	3.639853e+001
2.200290650918673e+000	3.639853e+001
2.201290650918673e+000	3.639853e+001
2.398290650918651e+000	3.639853e+001
2.399290650918651e+000	3.485936e+001
2.400290650918651e+000	3.178104e+001
2.401290650918651e+000	3.024188e+001
2.598290650918629e+000	3.024188e+001
2.599290650918629e+000	3.024188e+001
2.600290650918629e+000	3.024188e+001
2.601290650918628e+000	3.024188e+001
2.798290650918607e+000	3.024188e+001
2.799290650918607e+000	2.860318e+001
2.800290650918607e+000	2.532579e+001
2.801290650918606e+000	2.368709e+001
2.998290650918585e+000	2.368709e+001
2.999290650918585e+000	2.368709e+001
3.000290650918585e+000	2.368709e+001
3.001290650918584e+000	2.368709e+001
3.019290650918582e+000	2.368709e+001
3.198290650918563e+000	2.368709e+001
3.199290650918563e+000	2.339193e+001
3.200290650918563e+000	2.280162e+001
3.201290650918562e+000	2.250647e+001
3.398290650918541e+000	2.250647e+001
3.399290650918541e+000	2.250647e+001
3.400290650918540e+000	2.250647e+001
3.401290650918540e+000	2.250647e+001
3.598290650918519e+000	2.250647e+001
3.599290650918519e+000	2.136521e+001
3.600290650918518e+000	1.908269e+001
3.601290650918518e+000	1.794143e+001
3.798290650918497e+000	1.794143e+001
3.799290650918497e+000	1.794143e+001
3.800290650918496e+000	1.794143e+001
3.801290650918496e+000	1.794143e+001
3.998290650918475e+000	1.794143e+001
3.999290650918475e+000	1.677592e+001
4.000290650918474e+000	1.444489e+001
4.001290650918475e+000	1.327938e+001
4.043290650918489e+000	1.327938e+001
4.198290650918541e+000	1.327938e+001
4.199290650918541e+000	1.327938e+001
4.200290650918541e+000	1.327938e+001
4.201290650918542e+000	1.327938e+001
4.229433508061408e+000	1.327938e+001
4.257576365204274e+000	1.327938e+001
4.285719222347141e+000	1.327938e+001
4.313862079490008e+000	1.327938e+001
4.342004936632875e+000	1.327938e+001
4.370147793775741e+000	1.327938e+001
4.398290650918607e+000	1.327938e+001
4.399290650918608e+000	1.337119e+001
4.400290650918608e+000	1.355482e+001
4.401290650918608e+000	1.364663e+001
4.429433508061475e+000	1.364663e+001
4.457576365204341e+000	1.364663e+001
4.485719222347208e+000	1.364663e+001
4.513862079490075e+000	1.364663e+001
4.542004936632941e+000	1.364663e+001
4.570147793775807e+000	1.364663e+001
4.598290650918674e+000	1.364663e+001
4.599290650918674e+000	1.364663e+001
4.600290650918675e+000	1.364663e+001
4.601290650918675e+000	1.364663e+001
4.629433508061542e+000	1.364663e+001
4.657576365204408e+000	1.364663e+001
4.685719222347275e+000	1.364663e+001
4.713862079490141e+000	1.364663e+001
4.742004936633008e+000	1.364663e+001
4.770147793775874e+000	1.364663e+001
4.798290650918741e+000	1.364663e+001
4.799290650918741e+000	1.280802e+001
4.800290650918742e+000	1.113079e+001
4.801290650918742e+000	1.029218e+001
4.829433508061609e+000	1.029218e+001
4.857576365204475e+000	1.029218e+001
4.885719222347341e+000	1.029218e+001
4.913862079490208e+000	1.029218e+001
4.942004936633075e+000	1.029218e+001
4.970147793775941e+000	1.029218e+001
4.998290650918808e+000	1.029218e+001
4.999290650918808e+000	1.029218e+001
5.000290650918808e+000	1.029218e+001
5.001290650918809e+000	1.029218e+001
5.067290650918831e+000	1.029218e+001
5.198290650918874e+000	1.029218e+001
5.199290650918875e+000	9.476067e+000
5.200290650918875e+000	7.843834e+000
5.201290650918875e+000	7.027718e+000
5.229433508061742e+000	7.027718e+000
5.257576365204608e+000	7.027718e+000
5.285719222347475e+000	7.027718e+000
5.313862079490342e+000	7.027718e+000
5.342004936633209e+000	7.027718e+000
5.370147793776074e+000	7.027718e+000
5.398290650918941e+000	7.027718e+000
5.399290650918942e+000	7.027718e+000
5.400290650918942e+000	7.027718e+000
5.401290650918942e+000	7.027718e+000
5.429433508061809e+000	7.027718e+000
5.457576365204675e+000	7.027718e+000
5.485719222347542e+000	7.027718e+000
5.513862079490409e+000	7.027718e+000
5.542004936633275e+000	7.027718e+000
5.570147793776141e+000	7.027718e+000
5.598290650919008e+000	7.027718e+000
5.599290650919008e+000	7.371529e+000
5.600290650919009e+000	8.059158e+000
5.601290650919009e+000	8.402969e+000
5.629433508061876e+000	8.402969e+000
5.657576365204742e+000	8.402969e+000
5.685719222347609e+000	8.402969e+000
5.713862079490475e+000	8.402969e+000
5.742004936633342e+000	8.402969e+000
5.770147793776208e+000	8.402969e+000
5.798290650919075e+000	8.402969e+000
5.799290650919075e+000	8.402969e+000
5.800290650919076e+000	8.402969e+000
5.801290650919076e+000	8.402969e+000
5.829433508061943e+000	8.402969e+000
5.857576365204809e+000	8.402969e+000
5.885719222347675e+000	8.402969e+000
5.913862079490542e+000	8.402969e+000
5.942004936633409e+000	8.402969e+000
5.970147793776275e+000	8.402969e+000
5.998290650919142e+000	8.402969e+000
5.999290650919142e+000	7.743477e+000
6.000290650919142e+000	6.424500e+000
6.001290650919143e+000	5.765007e+000
6.091290650919173e+000	5.765007e+000
6.198290650919208e+000	5.765007e+000
6.199290650919209e+000	5.765007e+000
6.200290650919209e+000	5.765007e+000
6.201290650919209e+000	5.765007e+000
6.229433508062076e+000	5.765007e+000
6.257576365204942e+000	5.765007e+000
6.285719222347809e+000	5.765007e+000
6.313862079490676e+000	5.765007e+000
6.342004936633543e+000	5.765007e+000
6.370147793776408e+000	5.765007e+000
6.398290650919275e+000	5.765007e+000
6.399290650919276e+000	5.183250e+000
6.400290650919276e+000	4.019741e+000
6.401290650919276e+000	3.437984e+000
6.429433508062143e+000	3.437984e+000
6.457576365205009e+000	3.437984e+000
6.485719222347876e+000	3.437984e+000
6.513862079490743e+000	3.437984e+000
6.542004936633609e+000	3.437984e+000
6.570147793776475e+000	3.437984e+000
6.598290650919342e+000	3.437984e+000
6.599290650919342e+000	3.437984e+000
6.600290650919343e+000	3.437984e+000
6.601290650919343e+000	3.437984e+000
6.629433508062210e+000	3.437984e+000
6.657576365205076e+000	3.437984e+000
6.685719222347943e+000	3.437984e+000
6.713862079490809e+000	3.437984e+000
6.742004936633676e+000	3.437984e+000
6.770147793776542e+000	3.437984e+000
6.798290650919409e+000	3.437984e+000
6.799290650919409e+000	3.927219e+000
6.800290650919409e+000	4.905689e+000
6.801290650919410e+000	5.394924e+000
6.829433508062277e+000	5.394924e+000
6.857576365205143e+000	5.394924e+000
6.885719222348009e+000	5.394924e+000
6.913862079490876e+000	5.394924e+000
6.942004936633743e+000	5.394924e+000
6.970147793776609e+000	5.394924e+000
6.998290650919476e+000	5.394924e+000
6.999290650919476e+000	5.394924e+000
7.000290650919476e+000	5.394924e+000
7.001290650919477e+000	5.394924e+000
7.017433508062339e+000	5.394924e+000
7.033576365205201e+000	5.394924e+000
7.049719222348064e+000	5.394924e+000
7.065862079490927e+000	5.394924e+000
7.082004936633790e+000	5.394924e+000
7.098147793776652e+000	5.394924e+000
7.114290650919514e+000	5.394924e+000
7.115290650919515e+000	5.394924e+000
7.198290650919542e+000	5.394924e+000
7.199290650919543e+000	4.827820e+000
7.200290650919543e+000	3.693619e+000
7.201290650919543e+000	3.126514e+000
7.229433508062410e+000	3.126514e+000
7.257576365205276e+000	3.126514e+000
7.285719222348143e+000	3.126514e+000
7.313862079491010e+000	3.126514e+000
7.342004936633876e+000	3.126514e+000
7.370147793776742e+000	3.126514e+000
7.398290650919609e+000	3.126514e+000
7.399290650919610e+000	3.126514e+000
7.400290650919610e+000	3.126514e+000
7.401290650919610e+000	3.126514e+000
7.429433508062477e+000	3.126514e+000
7.457576365205343e+000	3.126514e+000
7.485719222348210e+000	3.126514e+000
7.513862079491076e+000	3.126514e+000
7.542004936633943e+000	3.126514e+000
7.570147793776809e+000	3.126514e+000
7.598290650919676e+000	3.126514e+000
7.599290650919676e+000	2.702568e+000
7.600290650919677e+000	1.854675e+000
7.601290650919677e+000	1.430729e+000
7.629433508062544e+000	1.430729e+000
7.657576365205410e+000	1.430729e+000
7.685719222348276e+000	1.430729e+000
7.713862079491143e+000	1.430729e+000
7.742004936634010e+000	1.430729e+000
7.770147793776876e+000	1.430729e+000
7.798290650919743e+000	1.430729e+000
7.799290650919743e+000	1.430729e+000
7.800290650919743e+000	1.430729e+000
7.801290650919744e+000	1.430729e+000
7.829433508062611e+000	1.430729e+000
7.857576365205476e+000	1.430729e+000
7.885719222348343e+000	1.430729e+000
7.913862079491210e+000	1.430729e+000
7.942004936634077e+000	1.430729e+000
7.970147793776943e+000	1.430729e+000
7.998290650919810e+000	1.430729e+000
7.999290650919810e+000	1.996407e+000
8.000290650919810e+000	3.127762e+000
8.001290650919810e+000	3.693439e+000
8.020862079491227e+000	3.693439e+000
8.040433508062645e+000	3.693439e+000
8.060004936634062e+000	3.693439e+000
8.079576365205481e+000	3.693439e+000
8.099147793776899e+000	3.693439e+000
8.118719222348316e+000	3.693439e+000
8.138290650919734e+000	3.693439e+000
8.139290650919733e+000	3.693439e+000
8.147719222348300e+000	3.693439e+000
8.156147793776867e+000	3.693439e+000
8.164576365205434e+000	3.693439e+000
8.173004936633999e+000	3.693439e+000
8.181433508062566e+000	3.693439e+000
8.189862079491133e+000	3.693439e+000
8.198290650919700e+000	3.693439e+000
8.199290650919700e+000	3.693439e+000
8.200290650919699e+000	3.693439e+000
8.201290650919699e+000	3.693439e+000
8.229433508062540e+000	3.693439e+000
8.257576365205383e+000	3.693439e+000
8.285719222348224e+000	3.693439e+000
8.313862079491065e+000	3.693439e+000
8.342004936633906e+000	3.693439e+000
8.370147793776749e+000	3.693439e+000
8.398290650919590e+000	3.693439e+000
8.399290650919589e+000	3.166515e+000
8.400290650919589e+000	2.112667e+000
8.401290650919588e+000	1.585743e+000
8.410290650919583e+000	1.585743e+000
8.419290650919578e+000	1.585743e+000
8.428290650919573e+000	1.585743e+000
8.437290650919568e+000	1.585743e+000
8.446290650919563e+000	1.585743e+000
8.455290650919558e+000	1.585743e+000
8.464290650919553e+000	1.585743e+000
8.483433508062399e+000	1.585743e+000
8.502576365205247e+000	1.585743e+000
8.521719222348093e+000	1.585743e+000
8.540862079490939e+000	1.585743e+000
8.560004936633785e+000	1.585743e+000
8.579147793776633e+000	1.585743e+000
8.598290650919479e+000	1.585743e+000
8.599290650919478e+000	1.585743e+000
8.600290650919478e+000	1.585743e+000
8.601290650919477e+000	1.585743e+000
8.629433508062318e+000	1.585743e+000
8.657576365205161e+000	1.585743e+000
8.685719222348002e+000	1.585743e+000
8.713862079490843e+000	1.585743e+000
8.742004936633684e+000	1.585743e+000
8.770147793776527e+000	1.585743e+000
8.798290650919368e+000	1.585743e+000
8.799290650919367e+000	1.273399e+000
8.800290650919367e+000	6.487160e-001
8.801290650919366e+000	3.363724e-001
8.829433508062207e+000	3.363724e-001
8.857576365205050e+000	3.363724e-001
8.885719222347891e+000	3.363724e-001
8.913862079490732e+000	3.363724e-001
8.942004936633573e+000	3.363724e-001
8.970147793776416e+000	3.363724e-001
8.998290650919257e+000	3.363724e-001
8.999290650919257e+000	3.363724e-001
9.000290650919256e+000	3.363724e-001
9.001290650919255e+000	3.363724e-001
9.024290650919243e+000	3.363724e-001
9.047290650919230e+000	3.363724e-001
9.070290650919217e+000	3.363724e-001
9.093290650919204e+000	3.363724e-001
9.116290650919192e+000	3.363724e-001
9.139290650919179e+000	3.363724e-001
9.162290650919166e+000	3.363724e-001
9.163290650919166e+000	3.363724e-001
9.198290650919146e+000	3.363724e-001
9.199290650919146e+000	9.363823e-001
9.200290650919145e+000	2.136406e+000
